from,to
doi:10.1101/2022.01.24.22269769,doi:10.1038/s41467-021-21361-7
doi:10.1101/2022.01.21.22269631,doi:10.1038/s41467-021-21361-7
doi:10.1101/2022.01.20.476458,doi:10.1038/s41467-021-21361-7
doi:10.1101/2022.01.18.476786,doi:10.1038/s41467-021-21361-7
doi:10.1128/msystems.00671-22,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.xcrm.2022.100522,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.ygeno.2022.110270,doi:10.1038/s41467-021-21361-7
doi:10.1093/jamia/ocab266,doi:10.1038/s41467-021-21361-7
doi:10.1080/14789450.2021.2010549,doi:10.1038/s41467-021-21361-7
doi:10.1093/bib/bbab446,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.stemcr.2022.02.015,doi:10.1038/s41467-021-21361-7
doi:10.1101/2021.10.11.463936,doi:10.1038/s41467-021-21361-7
doi:10.1101/2021.09.29.462442,doi:10.1038/s41467-021-21361-7
doi:10.1126/scitranslmed.abj2266,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.celrep.2021.109839,doi:10.1038/s41467-021-21361-7
doi:10.7171/jbt.21-3203-017,doi:10.1038/s41467-021-21361-7
doi:10.7171/jbt.21-3203-014,doi:10.1038/s41467-021-21361-7
doi:10.7171/jbt.21-3203-008,doi:10.1038/s41467-021-21361-7
doi:10.7171/jbt.21-3203-019,doi:10.1038/s41467-021-21361-7
doi:10.3389/fimmu.2021.677025,doi:10.1038/s41467-021-21361-7
doi:10.3389/fmicb.2021.709728,doi:10.1038/s41467-021-21361-7
doi:10.21203/rs.3.rs-808746/v1,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.celrep.2021.109637,doi:10.1038/s41467-021-21361-7
doi:10.1093/ve/veac008,doi:10.1038/s41467-021-21361-7
doi:10.7554/eLife.69340,doi:10.1038/s41467-021-21361-7
doi:10.1371/journal.pone.0255096,doi:10.1038/s41467-021-21361-7
doi:10.1101/2021.07.02.450920,doi:10.1038/s41467-021-21361-7
doi:10.1371/journal.pone.0257464,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.isci.2022.104614,doi:10.1038/s41467-021-21361-7
doi:10.1186/s13059-021-02387-y,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41467-021-23594-y,doi:10.1038/s41467-021-21361-7
doi:10.1016/j.smim.2021.101545,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41576-021-00367-3,doi:10.1038/s41467-021-21361-7
doi:10.1101/2021.05.25.21257501,doi:10.1038/s41467-021-21361-7
doi:10.1101/2021.05.20.445008,doi:10.1038/s41467-021-21361-7
doi:10.1002/ctm2.534,doi:10.1038/s41467-021-21361-7
doi:10.1109/IPDPSW52791.2021.00038,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41586-021-03570-8,doi:10.1038/s41467-021-21361-7
doi:10.1101/2021.04.23.441024,doi:10.1038/s41467-021-21361-7
doi:10.1101/2021.03.20.436265,doi:10.1038/s41467-021-21361-7
doi:10.1101/gr.268961.120,doi:10.1038/s41467-021-21361-7
doi:10.1128/mBio.01006-21,doi:10.1038/s41467-021-21361-7
doi:10.15252/msb.202110260,doi:10.1038/s41467-021-21361-7
doi:10.1101/2020.11.04.20225557,doi:10.1038/s41467-021-21361-7
doi:10.1101/2020.08.13.20173757,doi:10.1038/s41467-021-21361-7
doi:10.1038/s41592-022-01409-2,doi:10.1038/s41467-021-21361-7
doi:10.1007/s13278-021-00750-2,doi:10.1038/s41467-021-21361-7
doi:10.1097/BOR.0000000000000955,doi:10.1038/s41390-022-02148-y
doi:10.1016/j.physbeh.2023.114331,doi:10.1016/j.foodqual.2021.104483
doi:10.1016/j.crneur.2023.100079,doi:10.1016/j.foodqual.2021.104483
doi:10.1101/2023.01.16.23284630,doi:10.1016/j.foodqual.2021.104483
doi:10.37757/mr2022.v24.n3-4.10,doi:10.1016/j.foodqual.2021.104483
doi:10.32997/rcb-2022-3778,doi:10.1016/j.foodqual.2021.104483
doi:10.1186/s12866-023-03148-6,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41598-023-50182-5,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41597-023-02877-7,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s12864-023-09912-2,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envres.2024.118269,doi:10.1016/j.cell.2021.05.002
doi:10.1093/ismejo/wrad007,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2023.12.20.572663,doi:10.1016/j.cell.2021.05.002
doi:10.3390/life14010011,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41522-023-00459-4,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.watres.2023.121094,doi:10.1016/j.cell.2021.05.002
doi:10.1016/s2666-5247(23)00285-9,doi:10.1016/j.cell.2021.05.002
doi:10.3390/nu15224802,doi:10.1016/j.cell.2021.05.002
doi:10.1093/bioinformatics/btad690,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2023.10.23.563576,doi:10.1016/j.cell.2021.05.002
doi:10.1128/spectrum.00456-23,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.jhazmat.2023.132675,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2023.1253371,doi:10.1016/j.cell.2021.05.002
doi:10.1590/0074-02760230084,doi:10.1016/j.cell.2021.05.002
doi:10.3390/microorganisms11092218,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2023.08.19.553996,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.ufug.2023.128048,doi:10.1016/j.cell.2021.05.002
doi:10.3389/falgy.2023.1223306,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s13104-023-06417-9,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2023.05.31.543018,doi:10.1016/j.cell.2021.05.002
doi:10.1021/acs.est.3c02935,doi:10.1016/j.cell.2021.05.002
doi:10.1021/acs.est.3c00159,doi:10.1016/j.cell.2021.05.002
doi:10.3390/applmicrobiol3020038,doi:10.1016/j.cell.2021.05.002
doi:10.25646/11404,doi:10.1016/j.cell.2021.05.002
doi:10.1021/acs.est.3c01664,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41467-023-38400-0,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2023.1164632,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.heliyon.2023.e16568,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2023.04.09.536171,doi:10.1016/j.cell.2021.05.002
doi:10.1007/s41745-023-00370-z,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.watres.2023.119953,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envres.2023.115907,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40168-023-01512-2,doi:10.1016/j.cell.2021.05.002
doi:10.3390/microorganisms11040904,doi:10.1016/j.cell.2021.05.002
doi:10.1128/spectrum.00167-23,doi:10.1016/j.cell.2021.05.002
doi:10.3390/land12030655,doi:10.1016/j.cell.2021.05.002
doi:10.1080/02648725.2023.2186330,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.csbj.2023.03.030,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.fsigen.2023.102869,doi:10.1016/j.cell.2021.05.002
doi:10.18356/9789210025799,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s12864-023-09853-w,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fbuil.2023.1063804,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2023.01.31.23285234,doi:10.1016/j.cell.2021.05.002
doi:10.3390/molecules28041704,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envint.2023.107784,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2023.1037845,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.isci.2023.107578,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fbioe.2022.1110376,doi:10.1016/j.cell.2021.05.002
doi:10.1128/msystems.00576-22,doi:10.1016/j.cell.2021.05.002
doi:10.3390/ijms24021153,doi:10.1016/j.cell.2021.05.002
doi:10.1007/s12045-022-1506-z,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40793-022-00455-9,doi:10.1016/j.cell.2021.05.002
doi:10.1128/mra.01092-22,doi:10.1016/j.cell.2021.05.002
doi:10.1371/journal.pone.0278471,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41467-022-34312-7,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40168-022-01407-8,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s44185-022-00006-y,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envres.2022.115065,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.eng.2022.10.011,doi:10.1016/j.cell.2021.05.002
doi:10.3390/microorganisms10122311,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2022.992660,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2022.1046733,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2022.11.04.514718,doi:10.1016/j.cell.2021.05.002
doi:10.1007/s11356-022-23810-2,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41598-022-21120-8,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2022.998133,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.isci.2022.104993,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.ecoenv.2022.114176,doi:10.1016/j.cell.2021.05.002
doi:10.3390/genes13101914,doi:10.1016/j.cell.2021.05.002
doi:10.3390/idr14050076,doi:10.1016/j.cell.2021.05.002
doi:10.1002/imt2.50,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.eehl.2022.09.002,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2023.1060891,doi:10.1016/j.cell.2021.05.002
doi:10.1007/s11356-022-22197-4,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2022.08.04.502827,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.gpb.2022.07.007,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.csbj.2022.08.019,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.tree.2022.07.012,doi:10.1016/j.cell.2021.05.002
doi:10.3390/ani12151912,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41467-022-31654-0,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envres.2022.113798,doi:10.1016/j.cell.2021.05.002
doi:10.15408/jkv.v8i1.24559,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s42834-022-00137-8,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.chemosphere.2022.134999,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2022.04.22.489054,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41598-022-10432-4,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41598-022-09355-x,doi:10.1016/j.cell.2021.05.002
doi:10.3390/antibiotics11040512,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41564-022-01089-w,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41592-022-01444-z,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.micres.2022.127023,doi:10.1016/j.cell.2021.05.002
doi:10.1111/mec.16440,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41467-022-29283-8,doi:10.1016/j.cell.2021.05.002
doi:10.3233/jad-215520,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41587-022-01226-0,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.cej.2022.135653,doi:10.1016/j.cell.2021.05.002
doi:10.1145/3503222.3507702,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2022.02.17.480683,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40168-022-01332-w,doi:10.1016/j.cell.2021.05.002
doi:10.3390/genes13020237,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.csbj.2021.12.030,doi:10.1016/j.cell.2021.05.002
doi:10.3390/jpm12010014,doi:10.1016/j.cell.2021.05.002
doi:10.3390/ijerph19042325,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2021.784797,doi:10.1016/j.cell.2021.05.002
doi:10.1111/mec.16456,doi:10.1016/j.cell.2021.05.002
doi:10.1007/s12551-021-00908-4,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2021.732324,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2021.11.22.469599,doi:10.1016/j.cell.2021.05.002
doi:10.1101/2021.11.09.467907,doi:10.1016/j.cell.2021.05.002
doi:10.1038/s41576-021-00428-7,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s12859-022-05014-0,doi:10.1016/j.cell.2021.05.002
doi:10.3390/genes12111766,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.scitotenv.2021.151613,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envint.2021.106927,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envres.2021.112183,doi:10.1016/j.cell.2021.05.002
doi:10.1128/mSystems.00863-21,doi:10.1016/j.cell.2021.05.002
doi:10.1093/bioinformatics/btac047,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.envint.2021.106836,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fcimb.2021.695191,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40168-021-01044-7,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40168-021-01166-y,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40168-021-01076-z,doi:10.1016/j.cell.2021.05.002
doi:10.1016/j.csbj.2021.06.047,doi:10.1016/j.cell.2021.05.002
doi:10.1128/msystems.00961-22,doi:10.1016/j.cell.2021.05.002
doi:10.3389/fmicb.2021.608478,doi:10.1016/j.cell.2021.05.002
doi:10.1007/s13278-021-00750-2,doi:10.1016/j.cell.2021.05.002
doi:10.1186/s40793-023-00467-z,doi:10.1016/j.cell.2021.05.002
doi:10.48550/arXiv.2211.08157,doi:10.1016/j.cell.2021.05.002
doi:10.11606/t.95.2022.tde-17022022-091454,doi:10.1016/j.cell.2021.05.002
doi:10.54229/2226-2008-2021-5-9,doi:10.1016/j.cell.2021.05.002
doi:10.1126/sciadv.adc8913,doi:10.1016/j.bios.2022.114654
doi:10.1016/j.clim.2023.109877,doi:10.1002/eji.202149556
doi:10.1016/j.clim.2023.109806,doi:10.1002/eji.202149556
doi:10.1080/08916934.2023.2259133,doi:10.1002/eji.202149556
doi:10.3390/ijms24065711,doi:10.1002/eji.202149556
doi:10.1186/s41232-022-00239-1,doi:10.1002/eji.202149556
doi:10.1016/j.xcrm.2022.100848,doi:10.1002/eji.202149556
doi:10.3389/fimmu.2022.992022,doi:10.1002/eji.202149556
doi:10.3390/ijms23137219,doi:10.1002/eji.202149556
doi:10.1111/imr.13089,doi:10.1002/eji.202149556
doi:10.1016/j.immuni.2022.06.003,doi:10.1002/eji.202149556
doi:10.1038/s41467-022-30357-w,doi:10.1002/eji.202149556
doi:10.12659/MSM.936355,doi:10.1002/eji.202149556
doi:10.1080/23744235.2022.2059561,doi:10.1002/eji.202149556
doi:10.1172/jci.insight.155145,doi:10.1002/eji.202149556
doi:10.3389/fimmu.2021.793197,doi:10.1002/eji.202149556
doi:10.1101/2021.12.18.473308,doi:10.1002/eji.202149556
doi:10.1016/j.jri.2021.103464,doi:10.1002/eji.202149556
doi:10.1089/vim.2023.0074,doi:10.1001/jamanetworkopen.2023.14291
doi:10.7759/cureus.48059,doi:10.1001/jamanetworkopen.2023.14291
doi:10.1016/j.clim.2023.109751,doi:10.1001/jamanetworkopen.2023.14291
doi:10.1038/s41392-023-01650-x,doi:10.1093/infdis/jiac384
doi:10.1016/j.snb.2023.135024,doi:10.1039/d3sc00439b
doi:10.3390/ph17010105,doi:10.1039/d3sc00439b
doi:10.3390/bios14010056,doi:10.1039/d3sc00439b
doi:10.3390/s23229139,doi:10.1039/d3sc00439b
doi:10.3390/ijms242216318,doi:10.1039/d3sc00439b
doi:10.1016/j.microc.2023.109650,doi:10.1039/d3sc00439b
doi:10.1016/j.xcrp.2023.101620,doi:10.1039/d3sc00439b
doi:10.1016/j.snr.2023.100178,doi:10.1039/d3sc00439b
doi:10.1016/j.cej.2023.147002,doi:10.1039/d3sc00439b
doi:10.1016/j.trac.2023.117268,doi:10.1039/d3sc00439b
doi:10.1016/j.cej.2023.144742,doi:10.1039/d3sc00439b
doi:10.1002/inmd.20230033,doi:10.1021/acs.analchem.2c01993
doi:10.1016/j.talanta.2023.124937,doi:10.1021/acs.analchem.2c01993
doi:10.1016/j.talanta.2023.124998,doi:10.1021/acs.analchem.2c01993
doi:10.1002/bmm2.12024,doi:10.1021/acs.analchem.2c01993
doi:10.1039/d3sc00439b,doi:10.1021/acs.analchem.2c01993
doi:10.1016/j.crbiot.2023.100132,doi:10.1021/acs.analchem.2c01993
doi:10.3390/s23063313,doi:10.1021/acs.analchem.2c01993
doi:10.1007/s00604-023-06126-x,doi:10.1021/acs.analchem.2c00554
doi:10.1101/2023.11.24.568626,doi:10.1021/acs.analchem.2c00554
doi:10.1073/pnas.2306129120,doi:10.1021/acs.analchem.2c00554
doi:10.3390/molecules28217327,doi:10.1021/acs.analchem.2c00554
doi:10.1016/j.microc.2023.109533,doi:10.1021/acs.analchem.2c00554
doi:10.1039/d3nr02396f,doi:10.1021/acs.analchem.2c00554
doi:10.1016/j.talanta.2023.124937,doi:10.1021/acs.analchem.2c00554
doi:10.1002/bmm2.12024,doi:10.1021/acs.analchem.2c00554
doi:10.1039/d3sc00439b,doi:10.1021/acs.analchem.2c00554
doi:10.1016/j.crbiot.2023.100132,doi:10.1021/acs.analchem.2c00554
doi:10.1021/acs.analchem.2c05381,doi:10.1021/acs.analchem.2c00554
doi:10.1016/j.microc.2022.108304,doi:10.1021/acs.analchem.2c00554
doi:10.1016/j.talanta.2022.124051,doi:10.1021/acs.analchem.2c00554
doi:10.1021/acs.analchem.2c03544,doi:10.1021/acs.analchem.2c00554
doi:10.1021/acs.analchem.2c01993,doi:10.1021/acs.analchem.2c00554
doi:10.3390/mi13081238,doi:10.1021/acs.analchem.2c00554
doi:10.1016/j.nano.2022.102590,doi:10.1021/acs.analchem.2c00554
doi:10.1021/acs.chemrev.3c00377,doi:10.1002/anie.202107730
doi:10.1016/j.snb.2023.135018,doi:10.1002/anie.202107730
doi:10.1021/acsnano.3c08400,doi:10.1002/anie.202107730
doi:10.1021/acs.jmedchem.3c01607,doi:10.1002/anie.202107730
doi:10.1186/s12931-023-02590-4,doi:10.1002/anie.202107730
doi:10.24425/pjvs.2023.145056,doi:10.1002/anie.202107730
doi:10.3390/bios13090858,doi:10.1002/anie.202107730
doi:10.1371/journal.pone.0290256,doi:10.1002/anie.202107730
doi:10.1016/j.snb.2023.134266,doi:10.1002/anie.202107730
doi:10.1016/j.talanta.2023.124937,doi:10.1002/anie.202107730
doi:10.3390/molecules28124645,doi:10.1002/anie.202107730
doi:10.1002/bmm2.12024,doi:10.1002/anie.202107730
doi:10.1002/advs.202300656,doi:10.1002/anie.202107730
doi:10.1039/d3sc00439b,doi:10.1002/anie.202107730
doi:10.1016/j.heliyon.2023.e16458,doi:10.1002/anie.202107730
doi:10.1117/12.2669355,doi:10.1002/anie.202107730
doi:10.1021/acssensors.2c02655,doi:10.1002/anie.202107730
doi:10.1101/2023.02.27.530294,doi:10.1002/anie.202107730
doi:10.1073/pnas.2303292120,doi:10.1002/anie.202107730
doi:10.1016/j.biosx.2023.100324,doi:10.1002/anie.202107730
doi:10.1021/acsami.2c18684,doi:10.1002/anie.202107730
doi:10.1016/j.sbsr.2023.100549,doi:10.1002/anie.202107730
doi:10.1016/j.xcrp.2023.101249,doi:10.1002/anie.202107730
doi:10.1021/jacs.2c09870,doi:10.1002/anie.202107730
doi:10.1021/jacs.2c09229,doi:10.1002/anie.202107730
doi:10.3390/diagnostics12112829,doi:10.1002/anie.202107730
doi:10.3389/fcimb.2022.1017542,doi:10.1002/anie.202107730
doi:10.1016/j.trac.2022.116767,doi:10.1002/anie.202107730
doi:10.1016/j.xcrp.2022.101048,doi:10.1002/anie.202107730
doi:10.1021/acs.analchem.2c01993,doi:10.1002/anie.202107730
doi:10.1007/s13206-022-00078-9,doi:10.1002/anie.202107730
doi:10.1021/acs.analchem.2c01988,doi:10.1002/anie.202107730
doi:10.1016/j.tibtech.2022.07.012,doi:10.1002/anie.202107730
doi:10.1007/s00604-022-05357-8,doi:10.1002/anie.202107730
doi:10.7150/thno.74428,doi:10.1002/anie.202107730
doi:10.1016/j.trac.2022.116738,doi:10.1002/anie.202107730
doi:10.1016/j.nano.2022.102590,doi:10.1002/anie.202107730
doi:10.1021/acs.analchem.2c00554,doi:10.1002/anie.202107730
doi:10.1016/j.apsusc.2022.153867,doi:10.1002/anie.202107730
doi:10.1021/acsami.2c02405,doi:10.1002/anie.202107730
doi:10.1016/j.snb.2022.131764,doi:10.1002/anie.202107730
doi:10.1016/j.bioelechem.2022.108106,doi:10.1002/anie.202107730
doi:10.1002/wnan.1785,doi:10.1002/anie.202107730
doi:10.1007/s00604-022-05242-4,doi:10.1002/anie.202107730
doi:10.1016/j.trac.2022.116605,doi:10.1002/anie.202107730
doi:10.1021/acsinfecdis.1c00546,doi:10.1002/anie.202107730
doi:10.3390/ijms23031412,doi:10.1002/anie.202107730
doi:10.1021/jacs.1c12489,doi:10.1002/anie.202107730
doi:10.3390/ijms23010557,doi:10.1002/anie.202107730
doi:10.33774/chemrxiv-2021-nd0r2-v2,doi:10.1002/anie.202107730
doi:10.1016/j.bios.2021.113739,doi:10.1002/anie.202107730
doi:10.3390/mi15020181,doi:10.3390/bios12110938
doi:10.1002/rmv.2517,doi:10.3390/bios12110938
doi:10.3390/chemosensors11030203,doi:10.3390/bios12110938
doi:10.3389/fsens.2022.917380,doi:10.3390/bios12020101
doi:10.1021/acsomega.3c05797,doi:10.3389/fsens.2022.917380
doi:10.1371/journal.pone.0290256,doi:10.3389/fsens.2022.917380
doi:10.3390/bios12110938,doi:10.3389/fsens.2022.917380
