from,to
s2authorid:2642255,doi:10.3390/ijms23137219
s2authorid:2642255,doi:10.1038/s41390-022-02148-y
s2authorid:2642255,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2642255,doi:10.1101/2022.03.23.485509
s2authorid:2642255,doi:10.1093/cid/ciac323
s2authorid:2642255,doi:10.3389/fimmu.2022.841126
s2authorid:2642255,doi:10.1093/jpids/piad035
s2authorid:2106105609,doi:10.1016/j.cell.2021.05.002
s2authorid:4614912,doi:10.1016/j.cell.2021.05.002
s2authorid:30785509,doi:10.1038/s41467-021-27544-6
s2authorid:30785509,doi:10.1101/2021.04.13.21255439
s2authorid:36775654,doi:10.1021/acsestwater.2c00045
s2authorid:36775654,doi:10.1016/j.scitotenv.2021.149177
s2authorid:36775654,doi:10.1016/j.scitotenv.2022.159188
s2authorid:36775654,doi:10.1016/j.scitotenv.2023.164289
s2authorid:82811923,doi:10.1101/2022.03.14.22272314
s2authorid:36775654,doi:10.1016/j.scitotenv.2023.165459
s2authorid:152647382,doi:10.1038/s41587-021-01158-1
s2authorid:2106082889,doi:10.1161/ATVBAHA.121.316210
s2authorid:3195487,doi:10.1016/j.cell.2021.05.002
s2authorid:145927068,doi:10.1002/eji.202149556
s2authorid:123273998,doi:10.1186/s40168-021-01020-1
s2authorid:123273998,doi:10.1016/j.cell.2021.05.002
s2authorid:146578938,doi:10.1039/d3an00873h
s2authorid:2111120988,doi:10.1016/j.cell.2021.05.002
s2authorid:52196805,doi:10.1093/ckj/sfab019
s2authorid:52196805,doi:10.1016/j.xkme.2021.02.010
s2authorid:2004247656,doi:10.1016/j.cell.2021.05.002
s2authorid:1625800786,doi:10.3390/mi13111892
s2authorid:39190960,doi:10.1016/j.cell.2021.05.002
s2authorid:16220573,doi:10.3390/bios13020298
s2authorid:2119151340,doi:10.1038/s41592-022-01444-z
s2authorid:2152878072,doi:10.1186/s40168-021-01020-1
s2authorid:2152878072,doi:10.1186/s40168-022-01332-w
s2authorid:2116150279,doi:10.1016/j.cgh.2022.10.029
s2authorid:2116150279,doi:10.14309/ajg.0000000000001855
s2authorid:2116150279,doi:10.14309/ctg.0000000000000507
s2authorid:89132103,doi:10.1016/j.cell.2021.05.002
s2authorid:2116150279,doi:10.1016/j.cgh.2022.05.008
s2authorid:2285652,doi:10.1016/j.xcrm.2022.100522
s2authorid:2111372284,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:80145491,doi:10.1016/S2589-7500(22)00149-2
s2authorid:4829952,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:2093707501,doi:10.1111/irv.13057
s2authorid:2093707501,doi:10.1128/mra.00337-22
s2authorid:2093707501,doi:10.1101/2022.09.25.22280344
s2authorid:2093707501,doi:10.1016/j.meegid.2022.105315
s2authorid:1731257,doi:10.1038/s41592-022-01444-z
s2authorid:3526346,doi:10.1016/j.cell.2021.05.002
s2authorid:1927624532,doi:10.1038/s41467-022-31654-0
s2authorid:2170480562,doi:10.1111/irv.13057
s2authorid:2170480562,doi:10.1128/mra.00337-22
s2authorid:2170480562,doi:10.1101/2022.09.25.22280344
s2authorid:2170480562,doi:10.1016/j.meegid.2022.105315
s2authorid:2109352763,doi:10.1038/s41592-022-01444-z
s2authorid:2118119644,doi:10.1017/S1047951121003024
s2authorid:2157282636,doi:10.1016/j.cell.2021.05.002
s2authorid:2110486639,doi:10.1097/INF.0000000000003289
s2authorid:2111861736,doi:10.1101/2021.01.22.21250320
s2authorid:2111861736,doi:10.1080/22221751.2022.2071173
s2authorid:2111861736,doi:10.1016/j.watres.2021.117710
s2authorid:2083237405,doi:10.1016/j.cell.2021.05.002
s2authorid:65967994,doi:10.1016/j.scitotenv.2022.159188
s2authorid:65967995,doi:10.1101/2022.03.14.22272314
s2authorid:65967994,doi:10.1016/j.scitotenv.2021.149177
s2authorid:65967994,doi:10.1021/acsestwater.2c00045
s2authorid:12399430,doi:10.1016/j.scitotenv.2023.165459
s2authorid:83810650,doi:10.1016/j.cell.2021.05.002
s2authorid:145353085,doi:10.1002/art.42062
s2authorid:145353085,doi:10.1002/art.41616
s2authorid:21524995,doi:10.3390/ijms23137219
s2authorid:48748770,doi:10.1016/j.cell.2021.05.002
s2authorid:9585069,doi:10.1002/smll.202300040
s2authorid:2263814994,doi:10.1101/2023.05.04.539416
s2authorid:2106106836,doi:10.1016/j.cell.2021.05.002
s2authorid:1422885617,doi:10.1016/j.xcrm.2023.101034
s2authorid:1422885617,doi:10.1093/infdis/jiac384
s2authorid:153848136,doi:10.1016/j.cell.2021.05.002
s2authorid:89536366,doi:10.1016/j.cell.2021.05.002
s2authorid:1380134274,doi:10.1101/2022.03.23.485509
s2authorid:2205030149,doi:10.1176/appi.ps.20220314
s2authorid:4320934,doi:10.1016/j.cell.2021.05.002
s2authorid:39585817,doi:10.1016/j.healun.2021.11.001
s2authorid:2106110511,doi:10.1016/j.cell.2021.05.002
s2authorid:6594294,doi:10.1017/S1047951121003024
s2authorid:11014600,doi:10.1017/S1047951121003024
s2authorid:51152371,doi:10.1016/j.cell.2021.05.002
s2authorid:2959628,doi:10.3390/jcm12175435
s2authorid:4225170,doi:10.1016/j.cossms.2021.100966
s2authorid:153892388,doi:10.1038/s41467-022-31654-0
s2authorid:5369283,doi:10.1371/journal.pone.0256973
s2authorid:5369283,doi:10.1152/ajpheart.00250.2022
s2authorid:5369283,doi:10.1161/JAHA.122.028421
s2authorid:5369283,doi:10.1161/HYPERTENSIONAHA.120.16690
s2authorid:2165624933,doi:10.1016/j.scitotenv.2023.165459
s2authorid:2165624933,doi:10.1101/2023.07.12.23292570
s2authorid:2165624933,doi:10.1021/acsestwater.2c00047
s2authorid:2165624933,doi:10.1021/acsestwater.2c00045
s2authorid:2165624933,doi:10.1016/j.scitotenv.2023.164289
s2authorid:144795098,doi:10.1016/j.scitotenv.2021.149177
s2authorid:2165624933,doi:10.1016/j.scitotenv.2023.161423
s2authorid:2112063403,doi:10.1016/j.scitotenv.2021.149177
s2authorid:89465761,doi:10.1016/j.cell.2021.05.002
s2authorid:8609561,doi:10.1016/j.xcrm.2023.101034
s2authorid:2253487853,doi:10.1097/RHU.0000000000002035
s2authorid:10070037,doi:10.1097/INF.0000000000003289
s2authorid:144213500,doi:10.3389/fimmu.2022.841126
s2authorid:1739127773,doi:10.1016/j.watres.2022.118824
s2authorid:2106105925,doi:10.1016/j.cell.2021.05.002
s2authorid:2072330006,doi:10.1016/j.jbi.2021.103818
s2authorid:2072330006,doi:10.3390/jcm12175435
s2authorid:3387591,doi:10.1016/j.cell.2021.05.002
s2authorid:2238935798,doi:10.1002/pds.5695
s2authorid:2106105829,doi:10.1016/j.cell.2021.05.002
s2authorid:2070449816,doi:10.1016/j.cell.2021.05.002
s2authorid:3866063,doi:10.1101/2021.04.13.21255439
s2authorid:3866063,doi:10.1038/s41467-021-27544-6
s2authorid:2179456827,doi:10.3390/genes13101874
s2authorid:2179456827,doi:10.1038/s41390-022-02206-5
s2authorid:36049431,doi:10.1021/acssensors.3c00512
s2authorid:36049431,doi:10.1038/s41467-023-39419-z
s2authorid:3272686,doi:10.1016/j.watres.2022.118824
s2authorid:2239058113,doi:10.1002/pds.5695
s2authorid:2204926462,doi:10.1176/appi.ps.20220314
s2authorid:2152256109,doi:10.1038/s41592-022-01444-z
s2authorid:2106108943,doi:10.1016/j.cell.2021.05.002
s2authorid:35564360,doi:10.1097/INF.0000000000003888
s2authorid:51186679,doi:10.1016/j.xcrm.2023.101034
s2authorid:46242811,doi:10.1021/acs.analchem.2c04604
s2authorid:7026501,doi:10.1038/s41467-022-31654-0
s2authorid:2054241213,doi:10.1016/j.cell.2021.05.002
s2authorid:152717530,doi:10.1016/j.cell.2021.05.002
s2authorid:35514613,doi:10.1186/s13059-021-02529-2
s2authorid:35165583,doi:10.1093/infdis/jiab411
s2authorid:3750971,doi:10.14309/ajg.0000000000001855
s2authorid:3750971,doi:10.1016/j.cgh.2022.05.008
s2authorid:3750971,doi:10.1016/j.cgh.2022.10.029
s2authorid:2054018447,doi:10.1016/S2589-7500(22)00149-2
s2authorid:1398522695,doi:10.1186/s40168-021-01044-7
s2authorid:1910185,doi:10.1016/j.scitotenv.2023.161423
s2authorid:6181255,doi:10.1016/j.cjca.2023.06.001
s2authorid:6181255,doi:10.1016/S2589-7500(22)00149-2
s2authorid:2156564415,doi:10.1021/acsinfecdis.1c00546
s2authorid:2184356263,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:2113693964,doi:10.1038/s41586-021-03908-2
s2authorid:2106107573,doi:10.1016/j.cell.2021.05.002
s2authorid:121463667,doi:10.1016/j.cell.2021.05.002
s2authorid:2116095135,doi:10.1016/j.cell.2021.05.002
s2authorid:2733113,doi:10.1016/j.cell.2021.05.002
s2authorid:10387579,doi:10.1016/j.cell.2021.05.002
s2authorid:89007715,doi:10.1016/j.cell.2021.05.002
s2authorid:2197948841,doi:10.1101/2023.05.04.539416
s2authorid:2197948841,doi:10.1002/smll.202300040
s2authorid:2134461935,doi:10.1080/22221751.2022.2071173
s2authorid:2071904760,doi:10.1016/j.scitotenv.2022.159188
s2authorid:2071904760,doi:10.1016/j.scitotenv.2021.149177
s2authorid:2071904760,doi:10.1021/acsestwater.2c00045
s2authorid:2071904760,doi:10.1016/j.scitotenv.2023.161423
s2authorid:92255467,doi:10.1101/2022.03.14.22272314
s2authorid:144631228,doi:10.1371/journal.pone.0256973
s2authorid:2209089733,doi:10.3390/bios13020298
s2authorid:2111256462,doi:10.1016/j.cell.2021.05.002
s2authorid:1612978520,doi:10.1016/j.cell.2021.05.002
s2authorid:2217908069,doi:10.1016/j.cell.2021.05.002
s2authorid:40270321,doi:10.7171/jbt.21-3203-017
s2authorid:2463102,doi:10.1016/j.jbi.2023.104322
s2authorid:2463102,doi:10.1109/ICHI54592.2022.00070
s2authorid:120090592,doi:10.1016/j.cell.2021.05.002
s2authorid:90646273,doi:10.1016/j.cell.2021.05.002
s2authorid:3284757,doi:10.1016/j.xcrm.2022.100522
s2authorid:2106106819,doi:10.1016/j.cell.2021.05.002
s2authorid:2246809721,doi:10.1016/j.xcrm.2022.100522
s2authorid:144498907,doi:10.1101/2021.04.13.21255439
s2authorid:144498907,doi:10.1038/s41467-021-27544-6
s2authorid:144498907,doi:10.1161/JAHA.121.021428
s2authorid:144498907,doi:10.1093/jpids/piaa161
s2authorid:144498907,doi:10.1126/sciimmunol.abf7570
s2authorid:12028298,doi:10.1038/s41390-022-02108-6
s2authorid:2489576,doi:10.1038/s41390-022-02148-y
s2authorid:2068745357,doi:10.1038/s41587-021-01049-5
s2authorid:2106106902,doi:10.1016/j.cell.2021.05.002
s2authorid:40377804,doi:10.1111/ped.15407
s2authorid:40176437,doi:10.1016/j.cjca.2023.06.001
s2authorid:2074639938,doi:10.1101/2021.02.20.21251855
s2authorid:4625331,doi:10.1186/s12882-021-02518-4
s2authorid:66714378,doi:10.1038/s43856-022-00221-5
s2authorid:66714378,doi:10.1088/1752-7163/acea3d
s2authorid:70631703,doi:10.1016/j.cell.2021.05.002
s2authorid:33691759,doi:10.1016/j.cell.2021.05.002
s2authorid:49220133,doi:10.1016/j.cell.2021.05.002
s2authorid:94251509,doi:10.1021/acsestwater.2c00045
s2authorid:123317355,doi:10.1088/1752-7163/ac3096
s2authorid:77495605,doi:10.1016/j.cell.2021.05.002
s2authorid:2108533940,doi:10.1016/j.cell.2021.05.002
s2authorid:120315204,doi:10.1021/acsestwater.2c00045
s2authorid:1401953843,doi:10.1093/chemse/bjad020
s2authorid:2051342100,doi:10.1094/PHYTO-10-20-0472-R
s2authorid:2146726958,doi:10.1088/1752-7163/ac1a61
s2authorid:145211108,doi:10.1093/infdis/jiab205
s2authorid:1707178272,doi:10.1001/jamanetworkopen.2023.0982
s2authorid:66285982,doi:10.1681/ASN.2021060812
s2authorid:66285982,doi:10.1016/j.xkme.2021.02.010
s2authorid:66285982,doi:10.3389/fneph.2022.926635
s2authorid:143765901,doi:10.1016/S2666-5247(22)00289-0
s2authorid:68973040,doi:10.1016/j.bios.2023.115197
s2authorid:30505683,doi:10.1038/s41592-022-01444-z
s2authorid:30505683,doi:10.3390/genes13101914
s2authorid:2449313,doi:10.1016/j.cjca.2023.06.001
s2authorid:2035301,doi:10.7171/jbt.21-3203-017
s2authorid:2035301,doi:10.1016/j.cell.2021.05.002
s2authorid:2035301,doi:10.1038/s41587-021-01049-5
s2authorid:2516098,doi:10.1093/infdis/jiab411
s2authorid:2140136259,doi:10.7171/jbt.21-3203-017
s2authorid:46379606,doi:10.1021/acs.analchem.2c02381
s2authorid:1752560629,doi:10.1016/j.cell.2021.05.002
s2authorid:7738823,doi:10.1016/j.cell.2021.05.002
s2authorid:14398130,doi:10.1016/j.cell.2021.05.002
s2authorid:95653132,doi:10.1016/j.cell.2021.05.002
s2authorid:153476081,doi:10.1016/j.cell.2021.05.002
s2authorid:1758021,doi:10.1186/s13059-021-02529-2
s2authorid:8628404,doi:10.1016/j.cell.2021.05.002
s2authorid:8628404,doi:10.1186/s40168-021-01044-7
s2authorid:8628404,doi:10.1038/s41467-023-38400-0
s2authorid:5776921,doi:10.1101/2022.03.23.485509
s2authorid:11321178,doi:10.3390/diagnostics13040707
s2authorid:114039500,doi:10.1016/j.cell.2021.05.002
s2authorid:2623567,doi:10.1016/j.cell.2021.05.002
s2authorid:4428463,doi:10.1016/j.cell.2021.05.002
s2authorid:2068612398,doi:10.1088/1752-7163/acea3d
s2authorid:2068612398,doi:10.1038/s43856-022-00221-5
s2authorid:6000647,doi:10.1002/art.41616
s2authorid:6000647,doi:10.3389/fimmu.2022.841126
s2authorid:6000647,doi:10.1093/cid/ciac323
s2authorid:6000647,doi:10.1038/s41467-022-30357-w
s2authorid:6000647,doi:10.1038/s41390-022-02148-y
s2authorid:6000647,doi:10.1002/art.42062
s2authorid:6000647,doi:10.3390/ijms23137219
s2authorid:6000647,doi:10.1161/ATVBAHA.121.316210
s2authorid:6000647,doi:10.1097/INF.0000000000003219
s2authorid:6000647,doi:10.1016/S2589-7500(22)00149-2
s2authorid:6000647,doi:10.1002/eji.202149556
s2authorid:6000647,doi:10.1172/JCI147076
s2authorid:6000647,doi:10.1093/jpids/piad035
s2authorid:6000647,doi:10.1101/2022.03.23.485509
s2authorid:2189841825,doi:10.3390/mi13111892
s2authorid:2055113458,doi:10.1097/INF.0000000000003219
s2authorid:48191738,doi:10.7171/jbt.21-3203-017
s2authorid:2066503778,doi:10.1371/journal.ppat.1010636
s2authorid:2127069881,doi:10.1016/j.cell.2021.05.002
s2authorid:12248240,doi:10.1016/j.cjca.2023.06.001
s2authorid:2125588347,doi:10.3389/fimmu.2022.841126
s2authorid:1478800876,doi:10.1152/ajpheart.00250.2022
s2authorid:6153102,doi:10.1093/jpids/piad035
s2authorid:2106105251,doi:10.1016/j.cell.2021.05.002
s2authorid:21494028,doi:10.1016/j.cell.2021.05.002
s2authorid:2117458559,doi:10.1021/acsami.2c17531
s2authorid:103328589,doi:10.1016/j.cell.2021.05.002
s2authorid:121739232,doi:10.1128/jcm.00600-22
s2authorid:4762691,doi:10.1161/HYPERTENSIONAHA.120.16690
s2authorid:4762691,doi:10.1161/JAHA.122.028421
s2authorid:4762691,doi:10.3389/fphys.2021.747789
s2authorid:40912432,doi:10.1002/art.42062
s2authorid:40912432,doi:10.1002/art.41616
s2authorid:8239740,doi:10.1371/journal.pone.0285726
s2authorid:1394161805,doi:10.1016/j.cell.2021.05.002
s2authorid:121030569,doi:10.1016/j.cell.2021.05.002
s2authorid:4108103,doi:10.1186/s40168-021-01044-7
s2authorid:4108103,doi:10.1016/j.cell.2021.05.002
s2authorid:12480341,doi:10.1016/j.cell.2021.05.002
s2authorid:12959691,doi:10.1016/j.jim.2021.113165
s2authorid:12959691,doi:10.1186/s12916-022-02252-0
s2authorid:12959691,doi:10.1093/infdis/jiab411
s2authorid:2151018731,doi:10.1186/s12916-022-02252-0
s2authorid:66615195,doi:10.3390/bios12110938
s2authorid:153228653,doi:10.1016/S2589-7500(22)00149-2
s2authorid:153228653,doi:10.1038/s41467-022-30357-w
s2authorid:95928355,doi:10.3390/bios13020298
s2authorid:5973401,doi:10.1093/ibd/izab207
s2authorid:2106106863,doi:10.1016/j.cell.2021.05.002
s2authorid:6081008,doi:10.1681/ASN.2021020161
s2authorid:6084466,doi:10.1093/jpids/piad035
s2authorid:2055431934,doi:10.1016/j.cell.2021.05.002
s2authorid:3478721,doi:10.1186/s12882-021-02518-4
s2authorid:3478721,doi:10.1681/ASN.2020121691
s2authorid:3478721,doi:10.1101/2021.02.20.21251855
s2authorid:3478721,doi:10.1111/hdi.12977
s2authorid:2106104819,doi:10.1016/j.cell.2021.05.002
s2authorid:2194858542,doi:10.1016/j.bios.2023.115228
s2authorid:143667140,doi:10.1016/j.cell.2021.05.002
s2authorid:35269421,doi:10.1016/j.cossms.2021.100966
s2authorid:13369407,doi:10.1002/art.42062
s2authorid:49737704,doi:10.1016/j.cell.2021.05.002
s2authorid:39924108,doi:10.1016/j.cell.2021.05.002
s2authorid:11490165,doi:10.1038/s41592-022-01444-z
s2authorid:5645708,doi:10.1016/j.cell.2021.05.002
s2authorid:15348729,doi:10.1038/s41467-022-30357-w
s2authorid:15348729,doi:10.1016/S2589-7500(22)00149-2
s2authorid:150310167,doi:10.1101/2022.03.23.485509
s2authorid:1771069,doi:10.3389/fimmu.2022.841126
s2authorid:12179539,doi:10.1152/ajpheart.00250.2022
s2authorid:12179539,doi:10.1371/journal.pone.0256973
s2authorid:5576789,doi:10.1016/j.cell.2021.05.002
s2authorid:1938994,doi:10.1016/j.foodqual.2021.104483
s2authorid:1938994,doi:10.1093/chemse/bjad020
s2authorid:38774941,doi:10.1126/sciimmunol.abf7570
s2authorid:38774941,doi:10.1093/jpids/piaa161
s2authorid:38774941,doi:10.1101/2021.04.13.21255439
s2authorid:38774941,doi:10.1038/s41467-021-27544-6
s2authorid:2106106868,doi:10.1016/j.cell.2021.05.002
s2authorid:49324030,doi:10.1016/j.xcrm.2022.100522
s2authorid:39109993,doi:10.1093/infdis/jiab411
s2authorid:2019041073,doi:10.1016/j.scitotenv.2021.149177
s2authorid:145721621,doi:10.1186/s40168-022-01332-w
s2authorid:145721621,doi:10.1186/s40168-021-01020-1
s2authorid:4464904,doi:10.1016/j.cell.2021.05.002
s2authorid:1403292770,doi:10.1016/j.cell.2021.05.002
s2authorid:3673089,doi:10.1093/jpids/piad035
s2authorid:2973340,doi:10.1016/j.plabm.2021.e00261
s2authorid:145897420,doi:10.3389/fimmu.2022.841126
s2authorid:2376785,doi:10.1016/j.cell.2021.05.002
s2authorid:92601021,doi:10.1101/2022.03.14.22272314
s2authorid:92601021,doi:10.1016/j.scitotenv.2023.165459
s2authorid:34834107,doi:10.1021/acsestwater.2c00047
s2authorid:34834107,doi:10.1021/acsestwater.2c00045
s2authorid:34834107,doi:10.1016/j.scitotenv.2021.149177
s2authorid:34834107,doi:10.1016/j.scitotenv.2022.159188
s2authorid:34834107,doi:10.1016/j.scitotenv.2023.161423
s2authorid:34834107,doi:10.1016/j.scitotenv.2023.164289
s2authorid:2106107487,doi:10.1016/j.cell.2021.05.002
s2authorid:5364906,doi:10.1016/j.medj.2021.01.001
s2authorid:2113363795,doi:10.1093/jpids/piad035
s2authorid:107944124,doi:10.3390/jcm12175435
s2authorid:1712293046,doi:10.1016/j.cell.2021.05.002
s2authorid:46655508,doi:10.1016/j.medj.2021.01.001
s2authorid:46655508,doi:10.1038/s41467-022-31654-0
s2authorid:46655508,doi:10.1016/j.xcrm.2023.101034
s2authorid:27386678,doi:10.7171/jbt.21-3203-017
s2authorid:5200297,doi:10.1093/chemse/bjad020
s2authorid:6163092,doi:10.1093/infdis/jiac384
s2authorid:1410602261,doi:10.1038/s41587-021-01158-1
s2authorid:2089726654,doi:10.1093/ckj/sfab019
s2authorid:151157242,doi:10.1039/d1lc01053k
s2authorid:2064166421,doi:10.1016/j.cell.2021.05.002
s2authorid:2069390764,doi:10.1021/acs.analchem.2c00554
s2authorid:47780835,doi:10.1093/infdis/jiac384
s2authorid:2108725376,doi:10.1016/j.cell.2021.05.002
s2authorid:2117936465,doi:10.1186/s12882-021-02518-4
s2authorid:2117936465,doi:10.1101/2021.02.20.21251855
s2authorid:2108683836,doi:10.1186/s13059-021-02529-2
s2authorid:2108986280,doi:10.1186/s13059-021-02529-2
s2authorid:2155858414,doi:10.3389/fneph.2022.926635
s2authorid:143707986,doi:10.1007/s10618-021-00746-8
s2authorid:2185659224,doi:10.3390/genes13101914
s2authorid:39980529,doi:10.1038/s41591-021-01593-2
s2authorid:39980529,doi:10.1101/2021.06.13.21258795
s2authorid:152702655,doi:10.1101/2021.02.23.21252259
s2authorid:152702655,doi:10.1038/s41586-021-03908-2
s2authorid:2145779000,doi:10.1101/2021.06.13.21258795
s2authorid:2145779000,doi:10.1038/s41591-021-01593-2
s2authorid:46885880,doi:10.1021/acsnano.3c04259
s2authorid:150325655,doi:10.1080/01621459.2021.2023552
s2authorid:2108301635,doi:10.3390/bios13020298
s2authorid:2108301635,doi:10.1016/j.bios.2023.115228
s2authorid:2119278729,doi:10.1161/ATVBAHA.121.316210
s2authorid:2145747879,doi:10.1681/ASN.2021060812
s2authorid:2145747879,doi:10.1016/j.cmi.2021.04.007
s2authorid:2145747879,doi:10.3389/fneph.2022.926635
s2authorid:2145747879,doi:10.1681/ASN.2021020161
s2authorid:3344916,doi:10.1186/s13059-021-02529-2
s2authorid:47904404,doi:10.1371/journal.pone.0285726
s2authorid:3081892,doi:10.1080/10618600.2022.2037434
s2authorid:1768759125,doi:10.1016/j.cell.2021.05.002
s2authorid:6230138,doi:10.7171/jbt.21-3203-017
s2authorid:32629656,doi:10.3389/fimmu.2022.841126
s2authorid:48462356,doi:10.1038/s41587-021-01049-5
s2authorid:3719752,doi:10.1016/j.xcrm.2022.100522
s2authorid:2106109509,doi:10.1016/j.cell.2021.05.002
s2authorid:2193637106,doi:10.1016/S2666-5247(22)00289-0
s2authorid:1858587743,doi:10.1016/j.cell.2021.05.002
s2authorid:2110849475,doi:10.1016/j.watres.2022.118824
s2authorid:2189846362,doi:10.3390/mi13111892
s2authorid:87235644,doi:10.1016/j.foodqual.2021.104483
s2authorid:87235644,doi:10.1101/2023.03.27.23287763
s2authorid:87235644,doi:10.1016/j.physbeh.2023.114331
s2authorid:79776500,doi:10.1093/chemse/bjac036
s2authorid:150237611,doi:10.1126/sciimmunol.abf7570
s2authorid:150237611,doi:10.1093/jpids/piaa161
s2authorid:3142461,doi:10.1186/s12916-022-02252-0
s2authorid:35177692,doi:10.1152/ajpheart.00250.2022
s2authorid:145283657,doi:10.1016/j.jim.2021.113165
s2authorid:34845533,doi:10.1038/s41587-021-01158-1
s2authorid:145537169,doi:10.1016/j.cell.2021.05.002
s2authorid:3293767,doi:10.1038/s41592-022-01444-z
s2authorid:2057634768,doi:10.1017/S1047951121003024
s2authorid:2057634768,doi:10.1097/INF.0000000000003388
s2authorid:4704623,doi:10.1016/j.xcrm.2022.100522
s2authorid:4704623,doi:10.1128/jcm.00600-22
s2authorid:49568617,doi:10.1016/j.cell.2021.05.002
s2authorid:40115666,doi:10.1002/pds.5695
s2authorid:2047724421,doi:10.1101/2021.01.22.21250320
s2authorid:2047724421,doi:10.1016/j.watres.2021.117710
s2authorid:4539304,doi:10.1093/jpids/piaa161
s2authorid:4539304,doi:10.1126/sciimmunol.abf7570
s2authorid:4539304,doi:10.1038/s41467-021-27544-6
s2authorid:1816052619,doi:10.1101/2021.04.13.21255439
s2authorid:1803022,doi:10.3390/w14081187
s2authorid:2115134558,doi:10.1016/j.watres.2022.118824
s2authorid:2115134558,doi:10.1371/journal.ppat.1010636
s2authorid:2115134558,doi:10.3390/v13081647
s2authorid:3713451,doi:10.1016/j.cell.2021.05.002
s2authorid:2153845596,doi:10.7171/jbt.21-3203-019
s2authorid:35557264,doi:10.1186/s12882-021-02518-4
s2authorid:35557264,doi:10.1681/ASN.2020121691
s2authorid:35557264,doi:10.1101/2021.02.20.21251855
s2authorid:102406892,doi:10.1186/s13059-021-02529-2
s2authorid:2116399591,doi:10.1016/j.cell.2021.05.002
s2authorid:119455698,doi:10.1016/j.xcrm.2023.101034
s2authorid:153275725,doi:10.1021/acsestwater.2c00047
s2authorid:153275725,doi:10.1016/j.scitotenv.2021.149177
s2authorid:153275725,doi:10.7171/jbt.21-3203-019
s2authorid:153275725,doi:10.1021/acsestwater.2c00045
s2authorid:153275725,doi:10.1016/j.scitotenv.2022.159188
s2authorid:48392757,doi:10.1101/2022.03.14.22272314
s2authorid:152183650,doi:10.1101/2022.03.23.485509
s2authorid:3542482,doi:10.1101/2021.01.22.21250320
s2authorid:3542482,doi:10.1016/j.watres.2021.117710
s2authorid:1657653534,doi:10.1021/acs.analchem.1c02399
s2authorid:1399476515,doi:10.1111/hdi.12977
s2authorid:2539659,doi:10.1371/journal.ppat.1010636
s2authorid:35295578,doi:10.1016/j.cell.2021.05.002
s2authorid:2052265975,doi:10.1016/j.cell.2021.05.002
s2authorid:116851605,doi:10.1016/j.cell.2021.05.002
s2authorid:4065730,doi:10.1016/j.cell.2021.05.002
s2authorid:8263171,doi:10.1186/s40168-022-01332-w
s2authorid:8263171,doi:10.1186/s40168-021-01020-1
s2authorid:2055792981,doi:10.1016/j.xcrm.2023.101034
s2authorid:15309457,doi:10.1016/j.jim.2021.113165
s2authorid:51165070,doi:10.1186/s13059-021-02529-2
s2authorid:2110144873,doi:10.1128/mra.00069-23
s2authorid:2110144873,doi:10.1016/S2666-5247(22)00289-0
s2authorid:2106108994,doi:10.1016/j.cell.2021.05.002
s2authorid:35861554,doi:10.1038/s41390-022-02148-y
s2authorid:35861554,doi:10.1093/jpids/piad035
s2authorid:49863171,doi:10.1038/s41592-022-01444-z
s2authorid:10099390,doi:10.1128/jcm.00600-22
s2authorid:2146666173,doi:10.1016/j.cell.2021.05.002
s2authorid:2110402792,doi:10.1126/sciimmunol.abf7570
s2authorid:38474591,doi:10.1038/s41592-022-01444-z
s2authorid:8175385,doi:10.1016/j.xcrm.2022.100522
s2authorid:2109569980,doi:10.1021/acs.analchem.1c02399
s2authorid:2109569980,doi:10.1021/acs.analchem.2c02381
s2authorid:2109569980,doi:10.1002/anie.202112995
s2authorid:2109569980,doi:10.1021/acsnano.2c03219
s2authorid:2109569980,doi:10.1021/acs.chemmater.1c03871
s2authorid:4708694,doi:10.1016/j.cell.2021.05.002
s2authorid:2273016,doi:10.1016/j.xcrm.2022.100522
s2authorid:39592067,doi:10.7171/jbt.21-3203-017
s2authorid:123829949,doi:10.1038/s41587-021-01049-5
s2authorid:48855456,doi:10.1038/s41587-021-01158-1
s2authorid:40140054,doi:10.1186/s13059-021-02529-2
s2authorid:5125613,doi:10.1016/j.jim.2021.113165
s2authorid:50683527,doi:10.1021/acs.analchem.2c04604
s2authorid:2045768623,doi:10.1172/JCI147076
s2authorid:2088591255,doi:10.1021/acsinfecdis.1c00546
s2authorid:2088591255,doi:10.1016/j.bios.2023.115228
s2authorid:2537205,doi:10.1186/s13059-021-02529-2
s2authorid:2153556357,doi:10.1021/acs.chemmater.1c03871
s2authorid:2153556357,doi:10.1021/acsnano.2c03219
s2authorid:2153556357,doi:10.1021/acs.analchem.2c02381
s2authorid:2153556357,doi:10.1002/anie.202112995
s2authorid:2153556357,doi:10.1021/acssensors.1c00518
s2authorid:2153556357,doi:10.1002/anie.202214394
s2authorid:50027395,doi:10.1161/JAHA.122.028421
s2authorid:50027395,doi:10.1161/HYPERTENSIONAHA.120.16690
s2authorid:50027395,doi:10.1371/journal.pone.0256973
s2authorid:30873368,doi:10.1093/infdis/jiab205
s2authorid:2058415837,doi:10.1016/j.cell.2021.05.002
